Week_Date,Carrier_Name,Forecasted_Passengers,Lower_Bound_95,Upper_Bound_95,Year,Month
2030-04-14,Lakeland,2948.007507387707,936.2050151407498,4959.809999634665,2030,4
2030-04-21,Lakeland,2955.677168632675,936.9356521527247,4974.418685112625,2030,4
2030-04-28,Lakeland,2964.127162832673,938.4703920769668,4989.783933588379,2030,4
2030-05-05,Lakeland,2906.6696514930536,874.1211538041778,4939.218149181929,2030,5
2030-05-12,Lakeland,2972.0482119665066,932.6312761721108,5011.465147760902,2030,5
2030-05-19,Lakeland,2936.0721252241374,889.8098056376682,4982.334444810606,2030,5
2030-05-26,Lakeland,2999.547740010079,946.4628603532219,5052.632619666936,2030,5
2030-06-02,Lakeland,3012.037561361881,952.1527185103519,5071.92240421341,2030,6
2030-06-09,Lakeland,2984.772216325243,918.1097844552601,5051.434648195225,2030,6
2030-06-16,Lakeland,3042.4757070154046,969.0578388887452,5115.893575142064,2030,6
2030-06-23,Lakeland,3023.0450984210697,942.8937423578504,5103.196454484289,2030,6
2030-06-30,Lakeland,3020.172648877346,933.3094760592362,5107.0358216954555,2030,6
2030-07-07,Lakeland,3025.708412100372,932.1552527200924,5119.261571480651,2030,7
2030-07-14,Lakeland,2951.5763228802753,851.3527114283856,5051.799934332164,2030,7
2030-07-21,Lakeland,3111.0787943109426,1004.215939480905,5217.94164914098,2030,7
2030-07-28,Lakeland,3110.5862707981287,997.047862314459,5224.124679281798,2030,7
2026-01-04,Martz,758.4321596118211,537.8012244168447,979.0630948067976,2026,1
2026-01-11,Martz,785.9396565395538,560.9577169600103,1010.9215961190972,2026,1
2026-01-18,Martz,801.5453782989332,572.2949983451881,1030.7957582526783,2026,1
2026-01-25,Martz,781.9682304928762,548.5274451084459,1015.4090158773064,2026,1
2026-02-01,Martz,773.723814315482,536.1665289023362,1011.2810997286277,2026,2
2026-02-08,Martz,816.6972280433986,575.093570321033,1058.3008857657642,2026,2
2026-02-15,Martz,832.381522326471,586.7981535964425,1077.9648910564995,2026,2
2026-02-22,Martz,830.0653561178607,580.5657477639551,1079.5649644717664,2026,2
2026-03-01,Martz,822.452343605604,569.0970236679412,1075.807663543267,2026,3
2026-03-08,Martz,831.605481865309,574.4522557282864,1088.7587080023316,2026,3
2026-03-15,Martz,844.2928528824431,583.3970014691984,1105.1887042956878,2026,3
2026-03-22,Martz,840.7812856675296,576.195744005471,1105.366827329588,2026,3
2026-03-29,Martz,846.1615357878217,577.9370543761346,1114.3860171995088,2026,3
2026-04-05,Martz,855.3056597248308,583.4909507767495,1127.120368672912,2026,4
2026-04-12,Martz,875.6315249704214,600.2733953056172,1150.9896546352256,2026,4
2026-04-19,Martz,850.9441863486986,572.0876584630505,1129.8007142343467,2026,4
2026-04-26,Martz,848.6674317509563,566.3558543820957,1130.979009119817,2026,4
2026-05-03,Martz,828.3028252485815,542.5779745826098,1114.0276759145531,2026,5
2026-05-10,Martz,791.9763629341992,502.87853544061363,1081.0741904277847,2026,5
2026-05-17,Martz,844.4358665449313,552.00396433918,1136.8677687506824,2026,5
2026-05-24,Martz,857.4032541896303,561.674863562787,1153.1316448164735,2026,5
2026-05-31,Martz,821.4085371983548,522.4200014605102,1120.3970729361995,2026,5
2026-06-07,Martz,850.5677188987121,548.3542042417638,1152.7812335556605,2026,6
2026-06-14,Martz,847.7979566541466,542.3935189776198,1153.2023943306733,2026,6
2026-06-21,Martz,846.4996534914167,537.9372773927655,1155.0620295900678,2026,6
2026-06-28,Martz,811.185421478858,499.497147183468,1122.873695774248,2026,6
2026-07-05,Martz,823.7251078745059,508.94179153151134,1138.5084242175003,2026,7
2026-07-12,Martz,835.9722087311031,518.1247110006891,1153.8197064615172,2026,7
2026-07-19,Martz,859.5507394114948,538.6654652471989,1180.4360135757906,2026,7
2026-07-26,Martz,855.2450689517891,531.3618245880867,1179.1283133154916,2026,7
2026-08-02,Martz,847.397788320168,520.500207615056,1174.2953690252803,2026,8
2026-08-09,Martz,883.5271422033993,549.2326728798871,1217.8216115269115,2026,8
2026-08-16,Martz,853.375446423623,514.2756572556193,1192.4752355916266,2026,8
2026-08-23,Martz,772.4625371982715,429.459987456997,1115.4650869395462,2026,8
2026-08-30,Martz,745.1396788725846,398.3852839468211,1091.894073798348,2026,8
2026-09-06,Martz,789.7879573400251,439.29528858161535,1140.2806260984348,2026,9
2026-09-13,Martz,812.9450803505847,458.76022708732313,1167.1299336138463,2026,9
2026-09-20,Martz,812.8857371393618,455.0451384221473,1170.7263358565763,2026,9
2026-09-27,Martz,806.1766607298676,444.7177012039852,1167.6356202557502,2026,9
2026-10-04,Martz,805.6923317844454,440.65077255034254,1170.7338910185483,2026,10
2026-10-11,Martz,777.076199957844,408.4868870903034,1145.6655128253847,2026,10
2026-10-18,Martz,798.2499862901775,426.146737273401,1170.353235306954,2026,10
2026-10-25,Martz,780.3263905525301,404.74208164999465,1155.9106994550657,2026,10
2026-11-01,Martz,835.7247930928746,456.6913927676588,1214.7581934180905,2026,11
2026-11-08,Martz,848.9963273943587,466.5449396939744,1231.447715094743,2026,11
2026-11-15,Martz,836.4895529777677,450.65045521152393,1222.3286507440116,2026,11
2026-11-22,Martz,846.5081519171956,457.31083079160845,1235.7054730427828,2026,11
2026-11-29,Martz,861.4116110483233,468.88479644985364,1253.938425646793,2026,11
2026-12-06,Martz,855.3403881211553,459.5120849567645,1251.1686912855462,2026,12
2026-12-13,Martz,862.0839748957825,462.98149307781864,1261.1864567137463,2026,12
2026-12-20,Martz,853.866428148903,451.51641087476906,1256.216445423037,2026,12
2026-12-27,Martz,867.170713392029,461.59916383789863,1272.7422629461594,2026,12
2027-01-03,Martz,842.91037592366,434.1426824656522,1251.678069381668,2027,1
2027-01-10,Martz,873.8772102514656,461.93817031688803,1285.8162501860431,2027,1
2027-01-17,Martz,889.3634561175447,474.27729876046885,1304.4496134746205,2027,1
2027-01-24,Martz,868.4899374940944,450.2803447816546,1286.6995302065343,2027,1
2027-01-31,Martz,852.0790090643,430.7691363530775,1273.3888817755223,2027,1
2027-02-07,Martz,902.643848557016,478.25634373248886,1327.031353381543,2027,2
2027-02-14,Martz,916.1938492346462,488.7508709809033,1343.6368274883891,2027,2
2027-02-21,Martz,915.1661157287926,484.68935089046676,1345.6428805671185,2027,2
2027-02-28,Martz,905.2177120778139,471.72839217141416,1338.7070319842137,2027,2
2027-03-07,Martz,914.5826749251461,478.1015918526324,1351.0637579976596,2027,3
2027-03-14,Martz,928.8558408481751,489.4033618616569,1368.3083198346935,2027,3
2027-03-21,Martz,922.926927971564,480.52300993439553,1365.3308460087326,2027,3
2027-03-28,Martz,927.6836342783936,482.3478372646345,1373.0194312921526,2027,3
2027-04-04,Martz,933.9895932251628,485.7410934963639,1382.2380929539618,2027,4
2027-04-11,Martz,960.9133770706244,509.7709794660867,1412.055774675162,2027,4
2027-04-18,Martz,932.3336443198535,478.31579409414667,1386.3514945455604,2027,4
2027-04-25,Martz,931.7888280435893,474.91362218210554,1388.6640339050732,2027,4
2027-05-02,Martz,908.698315674289,448.9835137181404,1368.4131176304377,2027,5
2027-05-09,Martz,873.9586775534916,411.42171195252723,1336.495643154456,2027,5
2027-05-16,Martz,923.9285816679655,458.5865677206647,1389.2705956152663,2027,5
2027-05-23,Martz,938.3121165061044,470.1818617779515,1406.4423712342573,2027,5
2027-05-30,Martz,902.9866635646187,432.0846773302806,1373.8886497989567,2027,5
2027-06-06,Martz,931.0179059038915,457.36040656216784,1404.6754052456151,2027,6
2027-06-13,Martz,928.4542315549816,452.05716024116737,1404.8513028687958,2027,6
2027-06-20,Martz,926.1364351582574,447.01544307338645,1405.2574272431284,2027,6
2027-06-27,Martz,895.6075903254815,413.7781285275543,1377.4370521234086,2027,6
2027-07-04,Martz,906.9166190461702,422.39362079971374,1391.4396172926267,2027,7
2027-07-11,Martz,916.6155181711215,429.4146940119324,1403.8163423303106,2027,7
2027-07-18,Martz,944.2433516797914,454.3760953148503,1434.1106080447325,2027,7
2027-07-25,Martz,938.0258599741875,445.5194907720125,1430.5322291763625,2027,7
2027-08-01,Martz,929.7207779591885,434.53876708273344,1424.9027888356436,2027,8
2027-08-08,Martz,966.2425554560782,464.03901386836486,1468.4460970437915,2027,8
2027-08-15,Martz,935.923825186493,428.88571099828556,1442.9619393747005,2027,8
2027-08-22,Martz,854.8019851250517,344.2152333079673,1365.3887369421361,2027,8
2027-08-29,Martz,828.0274475342807,314.0369794177012,1342.0179156508602,2027,8
2027-09-05,Martz,872.0231729007213,354.6213282048616,1389.425017596581,2027,9
2027-09-12,Martz,895.2705726904428,374.48723077978775,1416.0539146010979,2027,9
2027-09-19,Martz,895.31265436012,371.1677436518696,1419.4575650683703,2027,9
2027-09-26,Martz,888.7667902317756,361.2822056662318,1416.2513747973194,2027,9
2027-10-03,Martz,888.1659247565022,357.3625598391443,1418.9692896738602,2027,10
2027-10-10,Martz,860.2638687371315,326.16237485699446,1394.3653626172686,2027,10
2027-10-17,Martz,880.9960746283829,343.61668600857536,1418.3754632481905,2027,10
2027-10-24,Martz,863.5933137271172,322.9559058027861,1404.2307216514482,2027,10
2027-10-31,Martz,918.6232552344284,374.74734393773053,1462.4991665311263,2027,10
2027-11-07,Martz,931.8844509616496,384.7892062350775,1478.9796956882217,2027,11
2027-11-14,Martz,919.3327758596853,369.03703105664874,1469.6285206627217,2027,11
2027-11-21,Martz,929.4471877347037,375.96944953190166,1482.9249259375056,2027,11
2027-11-28,Martz,944.2842745093966,387.64273219881557,1500.9258168199776,2027,11
2027-12-05,Martz,938.0870171055757,378.29955157495317,1497.874482636198,2027,12
2027-12-12,Martz,944.769256625833,381.85344897372613,1507.68506427794,2027,12
2027-12-19,Martz,936.6341476324892,370.60728745356016,1502.6610078114181,2027,12
2027-12-26,Martz,949.8983834248577,380.7774767772295,1519.019290072486,2027,12
2028-01-02,Martz,925.971444697456,353.7732217687077,1498.1696676262045,2028,1
2028-01-09,Martz,956.6808823600628,381.42180484609844,1531.9399598740272,2028,1
2028-01-16,Martz,972.1760179911319,393.8722862016707,1550.479749780593,2028,1
2028-01-23,Martz,951.3989575868917,370.0665172904494,1532.731397883334,2028,1
2028-01-30,Martz,935.59566951621,351.25021853672604,1519.9411204956941,2028,1
2028-02-06,Martz,985.5956587355986,398.25265331217815,1572.938664159019,2028,2
2028-02-13,Martz,999.304464407672,408.9791253282657,1589.6298034870783,2028,2
2028-02-20,Martz,998.1808633287347,404.8881818479873,1591.473544809482,2028,2
2028-02-27,Martz,988.4062276054028,392.1609711563344,1584.6514840544712,2028,2
2028-03-05,Martz,997.7554293585841,398.5721470672513,1596.938711649917,2028,3
2028-03-12,Martz,1011.9106020727236,409.8036300845105,1614.0175740609366,2028,3
2028-03-19,Martz,1006.1615550605811,401.1450216863152,1611.178088434847,2028,3
2028-03-26,Martz,1010.964656985886,403.05248767553655,1618.8768262962353,2028,3
2028-04-02,Martz,1017.4817934268643,406.6877155781913,1628.2758712755374,2028,4
2028-04-09,Martz,1043.9146502396452,430.2521978487355,1657.577102630555,2028,4
2028-04-16,Martz,1015.6245363240985,399.1070544845595,1632.1420181636374,2028,4
2028-04-23,Martz,1014.9508528409903,395.591502097497,1634.3102035844836,2028,4
2028-04-30,Martz,992.063165174414,369.8749257389013,1614.2514046099268,2028,4
2028-05-07,Martz,957.2054572591884,332.201133086147,1582.2097814322296,2028,5
2028-05-14,Martz,1007.3606033821475,379.5528261449499,1635.168380619345,2028,5
2028-05-21,Martz,1021.6387678782625,391.040000706755,1652.23753504977,2028,5
2028-05-28,Martz,986.2635174424502,352.8860590013305,1619.6409758835698,2028,5
2028-06-04,Martz,1014.3786856312464,378.2346722647335,1650.5226989977593,2028,6
2028-06-11,Martz,1011.7996770344895,372.9010920215844,1650.6982620473946,2028,6
2028-06-18,Martz,1009.5577374069309,367.91639147476815,1651.1990833390937,2028,6
2028-06-25,Martz,978.6728293865241,334.3004547172917,1623.0452040557566,2028,6
2028-07-02,Martz,990.0734268514262,342.9813203874511,1637.1655333154013,2028,7
2028-07-09,Martz,999.9619283632295,350.1623826265635,1649.7614740998956,2028,7
2028-07-16,Martz,1027.2884680332709,374.7891113694237,1679.7878246971181,2028,7
2028-07-23,Martz,1021.2132279661281,366.03951251330864,1676.3869434189476,2028,7
2028-07-30,Martz,1012.9422092805406,355.04851208641094,1670.8359064746703,2028,7
2028-08-06,Martz,1049.4347879691563,384.97707485544845,1713.8925010828643,2028,8
2028-08-13,Martz,1019.128486126081,349.73338685769386,1688.5235853944682,2028,8
2028-08-20,Martz,938.0221918453046,265.2573850188056,1610.7869986718038,2028,8
2028-08-27,Martz,911.2068557106783,235.19744781197312,1587.2162636093835,2028,8
2028-09-03,Martz,955.2511351707608,275.9855300795806,1634.5167402619409,2028,9
2028-09-10,Martz,978.4918177949639,295.9923537203533,1660.9912818695746,2028,9
2028-09-17,Martz,978.526352809576,292.8065737854471,1664.246131833705,2028,9
2028-09-24,Martz,971.9683446513122,283.04373186155783,1660.8929574410668,2028,9
2028-10-01,Martz,971.3761502337269,279.2614360136081,1663.4908644538457,2028,10
2028-10-08,Martz,943.420962440775,248.1308102980612,1638.7111145834888,2028,10
2028-10-15,Martz,964.1860247203481,265.73486454609065,1662.6371848946055,2028,10
2028-10-22,Martz,946.7445104005807,245.14658548412092,1648.3424353170403,2028,10
2028-10-29,Martz,1001.801867748034,297.0712284635042,1706.532507032564,2028,10
2028-11-05,Martz,1015.0638327308179,307.2143434365423,1722.9133220250935,2028,11
2028-11-12,Martz,1002.5154985249108,291.56084098327085,1713.4701560665508,2028,11
2028-11-19,Martz,1012.6227813092243,298.576458822718,1726.6691037957305,2028,11
2028-11-26,Martz,1027.4648066086206,310.3401478251669,1744.5894653920743,2028,11
2028-12-03,Martz,1021.2769269700301,301.0870896261157,1741.4667643139446,2028,12
2028-12-10,Martz,1027.9637311154938,304.72170565529063,1751.205756575697,2028,12
2028-12-17,Martz,1019.8224882299063,293.5411013211808,1746.1038751386318,2028,12
2028-12-24,Martz,1033.0897039556771,303.7816219023134,1762.3977860090408,2028,12
2028-12-31,Martz,1009.1379582452662,276.81569030126354,1741.4602261892687,2028,12
2029-01-07,Martz,1039.8665478539233,304.54244944225013,1775.1906462655966,2029,1
2029-01-14,Martz,1055.3610220300377,317.0472978698863,1793.6747461901891,2029,1
2029-01-21,Martz,1034.5767845218948,293.2854916676456,1775.868077376144,2029,1
2029-01-28,Martz,1018.7282841507091,274.47133494578793,1762.9852333556303,2029,1
2029-02-04,Martz,1068.7703018165535,321.5594667652216,1815.9811368678852,2029,2
2029-02-11,Martz,1082.4672913888194,332.3142019488032,1832.6203808288356,2029,2
2029-02-18,Martz,1081.3508234659635,328.26697476470974,1834.4346721672173,2029,2
2029-02-25,Martz,1071.5632583055976,315.56001178281633,1827.566504828379,2029,2
2029-03-04,Martz,1080.9136327842475,322.0022187632977,1839.8250468051974,2029,3
2029-03-11,Martz,1095.0775849422434,333.2691051328036,1856.8860647516833,2029,3
2029-03-18,Martz,1089.3151547678526,324.6205847022205,1854.0097248334846,2029,3
2029-03-25,Martz,1094.1148045645866,326.5449959698535,1861.6846131593197,2029,3
2029-04-01,Martz,1100.6162280592725,330.18191116753223,1871.0505449510129,2029,4
2029-04-08,Martz,1127.085612960081,353.7973987587044,1900.373827161458,2029,4
2029-04-15,Martz,1098.773949564462,322.6423319885715,1874.9055671403526,2029,4
2029-04-22,Martz,1098.109854619695,319.14521268812973,1877.0744965512602,2029,4
2029-04-29,Martz,1075.207075507543,293.41967540657834,1856.9944756085079,2029,4
2029-05-06,Martz,1040.3581527346241,255.75814984152578,1824.9581556277226,2029,5
2029-05-13,Martz,1090.499515676088,303.09695656258384,1877.9020747895925,2029,5
2029-05-20,Martz,1104.7855203946242,314.5903446595063,1894.9806961297422,2029,5
2029-05-27,Martz,1069.4139752085441,276.4360177459448,1862.3919326711434,2029,5
2029-06-03,Martz,1097.5228987813075,301.7718900845342,1893.2739074780807,2029,6
2029-06-10,Martz,1094.9450311499445,296.43060518626,1893.459457113629,2029,6
2029-06-17,Martz,1092.6974472971606,291.4291191060063,1893.9657754883149,2029,6
2029-06-24,Martz,1061.8390326384867,257.8262959149449,1865.8517693620286,2029,6
2029-07-01,Martz,1073.232816807468,266.4847649270147,1879.9808686879214,2029,7
2029-07-08,Martz,1083.107210697942,273.6340496358629,1892.580371760021,2029,7
2029-07-15,Martz,1110.4561685424312,298.2632191339053,1922.6491179509571,2029,7
2029-07-22,Martz,1104.3703440502597,289.48187885466723,1919.2588092458523,2029,7
2029-07-29,Martz,1096.096790836703,278.4616435471884,1913.7319381262173,2029,7
2029-08-05,Martz,1132.5915421020313,308.6188171257386,1956.564267078324,2029,8
2029-08-12,Martz,1102.2843155051182,273.2937679155101,1931.2748630947262,2029,8
2029-08-19,Martz,1021.1768645195632,188.90854212159616,1853.4451869175302,2029,8
2029-08-26,Martz,994.3645640556215,158.93401665992235,1829.7951114513207,2029,8
2029-09-02,Martz,1038.405230782877,199.79865753549268,1877.0118040302614,2029,9
2029-09-09,Martz,1061.6464132068404,219.8822623656755,1903.4105640480052,2029,9
2029-09-16,Martz,1061.6815097405013,216.76995812396683,1906.5930613570358,2029,9
2029-09-23,Martz,1055.124405175164,207.07754160798424,1903.1712687423437,2029,9
2029-09-30,Martz,1054.5315655758354,203.3608365642409,1905.70229458743,2029,9
2029-10-07,Martz,1026.5803311241611,172.2971853892874,1880.863476859035,2029,10
2029-10-14,Martz,1047.3429486798443,189.95867816300665,1904.727219196682,2029,10
2029-10-21,Martz,1029.9043178604509,169.43010047870882,1890.3785352421928,2029,10
2029-10-28,Martz,1084.9596352953401,221.4065269504364,1948.512743640244,2029,10
2029-11-04,Martz,1098.2215430406266,231.60048230647658,1964.8426037747765,2029,11
2029-11-11,Martz,1085.6729602508422,215.99476980992222,1955.351150691762,2029,11
2029-11-18,Martz,1095.7807734847654,223.05616231700685,1968.5053846525238,2029,11
2029-11-25,Martz,1110.6224313265698,234.86199664703759,1986.382866006102,2029,11
2029-12-02,Martz,1104.4338539227085,225.64808312214882,1983.2196247232682,2029,12
2029-12-09,Martz,1111.1203184310768,229.31959095736624,1992.9210459047874,2029,12
2029-12-16,Martz,1102.9795319460154,218.17412114387116,1987.7849427481597,2029,12
2029-12-23,Martz,1116.246525945822,228.44660085213934,2004.0464510395045,2029,12
2029-12-30,Martz,1092.2966260324415,201.51225312958059,1983.0809989353024,2029,12
2030-01-06,Martz,1123.0237906147206,229.26493554276192,2016.7826456866792,2030,1
2030-01-13,Martz,1138.5183140072832,241.79484323653685,2035.2417847780293,2030,1
2030-01-20,Martz,1117.7346105212364,218.05629298616952,2017.4129280563034,2030,1
2030-01-27,Martz,1101.8894742322523,199.2659829279745,2004.51296553653,2030,1
2030-02-03,Martz,1151.9283647148502,246.36927825725252,2057.487451172448,2030,2
2030-02-10,Martz,1165.62623347996,257.14103763056494,2074.1114293293554,2030,2
2030-02-17,Martz,1164.5092348050046,253.10732396154526,2075.911145648464,2030,2
2030-02-24,Martz,1154.72263167684,240.41331033055508,2069.0319530231245,2030,2
2030-03-03,Martz,1164.07291889727,246.86540305786139,2081.2804347366787,2030,3
2030-03-10,Martz,1178.236217808904,258.139636398075,2098.332799219733,2030,3
2030-03-17,Martz,1172.4747834267514,249.49817964121178,2095.451387212291,2030,3
2030-03-24,Martz,1177.2746900837676,251.4270227285565,2103.1223574389787,2030,3
2030-03-31,Martz,1183.7772827214162,255.0674275143797,2112.4871379284527,2030,3
2030-04-07,Martz,1210.2439497005664,278.6807005487474,2141.807198852385,2030,4
2030-04-14,Martz,1181.933889723078,247.52595997194817,2116.341819474208,2030,4
2030-04-21,Martz,1181.2690813301826,244.0251049858299,2118.5130576745355,2030,4
2030-04-28,Martz,1158.367425117394,218.29595804490054,2098.4388921898876,2030,4
2030-05-05,Martz,1123.5178486741127,180.62736976282724,2066.408327585398,2030,5
2030-05-12,Martz,1173.660237171786,227.959149507858,2119.361324835714,2030,5
2030-05-19,Martz,1187.9456585279986,239.44229041717313,2136.449026638824,2030,5
2030-05-26,Martz,1152.5738376478141,201.27644411529445,2103.871231180334,2030,5
2030-06-02,Martz,1180.6832258596562,226.599988140488,2134.766463578824,2030,6
2030-06-09,Martz,1178.1052733332242,221.24430623293972,2134.9662404335086,2030,6
2030-06-16,Martz,1175.8581094466308,216.22743733140317,2135.4887815618586,2030,6
2030-06-23,Martz,1144.9977235136432,182.6053808052726,2107.390066222014,2030,6
2030-06-30,Martz,1156.3920146350972,191.24565163744387,2121.538377632751,2030,6
2030-07-07,Martz,1166.2674582221646,198.37591189191494,2134.1590045524144,2030,7
2030-07-14,Martz,1193.6147480121463,222.98180783339205,2164.2476881909006,2030,7
2030-07-21,Martz,1187.5297110683955,214.17890179414928,2160.880520342642,2030,7
2030-07-28,Martz,1179.2563464398108,203.13268805210737,2155.3800048275143,2030,7
2026-01-04,NJ Transit,99674.95289589229,66674.1448176835,132675.76097410108,2026,1
2026-01-11,NJ Transit,98729.68811924079,65019.81757953793,132439.55865894366,2026,1
2026-01-18,NJ Transit,98835.85795867737,64431.5355853482,133240.18033200654,2026,1
2026-01-25,NJ Transit,99983.23310151552,64898.20167852172,135068.26452450932,2026,1
2026-02-01,NJ Transit,101514.4887994404,65761.70626337004,137267.27133551077,2026,2
2026-02-08,NJ Transit,101555.6617366639,65147.37298804474,137963.95048528304,2026,2
2026-02-15,NJ Transit,100789.81809164712,63737.61816458281,137842.01801871142,2026,2
2026-02-22,NJ Transit,101112.20632661058,63427.095876733394,138797.31677648777,2026,2
2026-03-01,NJ Transit,101579.85718508039,63272.29161880722,139887.42275135356,2026,3
2026-03-08,NJ Transit,102652.91784676802,63732.85091805742,141572.9847754786,2026,3
2026-03-15,NJ Transit,102996.57538596807,63473.49808007744,142519.6526918587,2026,3
2026-03-22,NJ Transit,103684.45333588326,63567.42864662293,143801.4780251436,2026,3
2026-03-29,NJ Transit,101555.77229489181,60853.46646664531,142258.07812313832,2026,3
2026-04-05,NJ Transit,104383.76722581286,63104.47786300932,145663.0565886164,2026,4
2026-04-12,NJ Transit,103821.20019739024,61972.88172036337,145669.5186744171,2026,4
2026-04-19,NJ Transit,101899.1174626479,59489.404053262784,144308.83087203302,2026,4
2026-04-26,NJ Transit,105464.32977470249,62500.55646075233,148428.10308865266,2026,4
2026-05-03,NJ Transit,106163.62766407625,62652.84904675401,149674.4062813985,2026,5
2026-05-10,NJ Transit,103518.7579962757,59467.76630727624,147569.74968527516,2026,5
2026-05-17,NJ Transit,106316.49899213343,61731.83869595833,150901.15928830852,2026,5
2026-05-24,NJ Transit,104436.66791332887,59324.65296252171,149548.68286413603,2026,5
2026-05-31,NJ Transit,106350.06371199849,60716.785647057,151983.34177693998,2026,5
2026-06-07,NJ Transit,107368.37761320658,61219.72861451531,153517.02661189786,2026,6
2026-06-14,NJ Transit,108494.64764363934,61836.310461714136,155152.98482556455,2026,6
2026-06-21,NJ Transit,108615.74657222288,61453.24823093892,155778.24491350685,2026,6
2026-06-28,NJ Transit,109285.84769758505,61624.48253803188,156947.21285713822,2026,6
2026-07-05,NJ Transit,110803.4839948864,62648.49719698382,158958.47079278895,2026,7
2026-07-12,NJ Transit,110830.84168758195,62187.08739464386,159474.59598052004,2026,7
2026-07-19,NJ Transit,109004.42347188531,59877.07921051734,158131.76773325328,2026,7
2026-07-26,NJ Transit,112777.08290395286,63170.25317490894,162383.9126329968,2026,7
2026-08-02,NJ Transit,112562.3808179741,62481.312197024294,162643.4494389239,2026,8
2026-08-09,NJ Transit,113434.93421091848,62637.05602343712,164232.81239839984,2026,8
2026-08-16,NJ Transit,115857.97451828704,64485.76184331997,167230.18719325413,2026,8
2026-08-23,NJ Transit,112276.68464968837,60282.690013119136,164270.6792862576,2026,8
2026-08-30,NJ Transit,109023.60213506594,56442.99487667266,161604.20939345923,2026,8
2026-09-06,NJ Transit,113220.61905960237,60046.409133355846,166394.82898584887,2026,9
2026-09-13,NJ Transit,113988.5772412993,60233.89040502149,167743.2640775771,2026,9
2026-09-20,NJ Transit,115038.58618048011,60706.42824587774,169370.7441150825,2026,9
2026-09-27,NJ Transit,112709.09843046889,57807.100488184995,167611.0963727528,2026,9
2026-10-04,NJ Transit,117697.25474025802,62230.512261862146,173163.9972186539,2026,10
2026-10-11,NJ Transit,116212.0278896897,60186.60294184483,172237.4528375346,2026,10
2026-10-18,NJ Transit,119043.66799963271,62464.89684011187,175622.43915915355,2026,10
2026-10-25,NJ Transit,118805.84520021005,61679.17526868587,175932.51513173425,2026,10
2026-11-01,NJ Transit,119072.72728201147,61403.320944983105,176742.13361903984,2026,11
2026-11-08,NJ Transit,120702.9611514781,62495.89966777091,178910.02263518528,2026,11
2026-11-15,NJ Transit,120898.9800225108,62159.17425088213,179638.7857941395,2026,11
2026-11-22,NJ Transit,119501.30858790361,60233.552017720554,178769.06515808665,2026,11
2026-11-29,NJ Transit,119979.02651902838,60187.978314461354,179770.0747235954,2026,11
2026-12-06,NJ Transit,122349.85913596327,62040.06076683392,182659.65750509262,2026,12
2026-12-13,NJ Transit,124725.5254918566,63901.40048014785,185549.65050356535,2026,12
2026-12-20,NJ Transit,124770.18292862643,63436.04436771615,186104.3214895367,2026,12
2026-12-27,NJ Transit,124472.25063944072,62632.3044914976,186312.19678738384,2026,12
2027-01-03,NJ Transit,123833.31525183759,61491.665307488125,186174.96519618705,2027,1
2027-01-10,NJ Transit,122954.18094521797,60114.83260275148,185793.52928768448,2027,1
2027-01-17,NJ Transit,121446.88835780723,58113.75263565518,184780.02407995926,2027,1
2027-01-24,NJ Transit,122189.90431196132,58366.80142833866,186013.00719558398,2027,1
2027-01-31,NJ Transit,125825.9545221524,61516.617389087616,190135.29165521718,2027,1
2027-02-07,NJ Transit,126628.6012026799,61836.678684984465,191420.52372037532,2027,2
2027-02-14,NJ Transit,123129.12761981552,57858.187650638596,188400.06758899245,2027,2
2027-02-21,NJ Transit,125217.64641282446,59471.17893776084,190964.1138878881,2027,2
2027-02-28,NJ Transit,124082.7038673794,57864.12364710029,190301.2840876585,2027,2
2027-03-07,NJ Transit,126840.25770597314,60152.90697597174,193527.60843597454,2027,3
2027-03-14,NJ Transit,125193.30462801295,58040.455631939476,192346.1536240864,2027,3
2027-03-21,NJ Transit,128560.70589398158,60945.563289888756,196175.8484980744,2027,3
2027-03-28,NJ Transit,124246.06053584603,56171.763697057526,192320.35737463454,2027,3
2027-04-04,NJ Transit,127657.14397994062,59126.769170332744,196187.51878954849,2027,4
2027-04-11,NJ Transit,118290.59784234701,49307.160326367564,187274.03535832645,2027,4
2027-04-18,NJ Transit,125399.361133109,55965.817118048886,194832.90514816914,2027,4
2027-04-25,NJ Transit,123200.48913017933,53319.7377648892,193081.24049546945,2027,4
2027-05-02,NJ Transit,125192.33149703233,54867.21649090423,195517.4465031604,2027,5
2027-05-09,NJ Transit,123751.91194951007,52985.22370739504,194518.60019162513,2027,5
2027-05-16,NJ Transit,127595.8261430429,56390.30262190773,198801.34966417807,2027,5
2027-05-23,NJ Transit,127656.84679564794,56015.176718833405,199298.51687246247,2027,5
2027-05-30,NJ Transit,128136.42268713508,56061.24378666103,200211.60158760916,2027,5
2027-06-06,NJ Transit,129832.66971056705,57326.57681058168,202338.76261055243,2027,6
2027-06-13,NJ Transit,131899.68503340048,58965.21806937347,204834.1519974275,2027,6
2027-06-20,NJ Transit,130654.3860744179,57294.05845996601,204014.7136888698,2027,6
2027-06-27,NJ Transit,130890.43025331116,57106.67558353966,204674.18492308265,2027,6
2027-07-04,NJ Transit,132154.37232343678,57949.65590381848,206359.08874305506,2027,7
2027-07-11,NJ Transit,132772.3306059799,58148.92793773701,207395.73327422276,2027,7
2027-07-18,NJ Transit,125428.70510319312,50389.153388799794,200468.25681758643,2027,7
